,Unnamed: 0,tau,alpha,t,path,id,timepoint,trainvaltest,t_star
7210,7210,1.514459,0.7193390000000001,-2.01,images/SimulatedData__Reconstruction__starman__subject_s721__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",0.0,test,-2.535280812601
7211,7211,1.514459,0.7193390000000001,-0.94,images/SimulatedData__Reconstruction__starman__subject_s721__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",1.0,test,-1.7655880826010002
7212,7212,1.514459,0.7193390000000001,0.13,images/SimulatedData__Reconstruction__starman__subject_s721__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",2.0,test,-0.9958953526010002
7213,7213,1.514459,0.7193390000000001,1.21,images/SimulatedData__Reconstruction__starman__subject_s721__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",3.0,test,-0.21900923260100005
7214,7214,1.514459,0.7193390000000001,2.28,images/SimulatedData__Reconstruction__starman__subject_s721__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",4.0,test,0.5506834973989999
7215,7215,1.514459,0.7193390000000001,3.35,images/SimulatedData__Reconstruction__starman__subject_s721__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",5.0,test,1.320376227399
7216,7216,1.514459,0.7193390000000001,4.42,images/SimulatedData__Reconstruction__starman__subject_s721__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",6.0,test,2.090068957399
7217,7217,1.514459,0.7193390000000001,5.49,images/SimulatedData__Reconstruction__starman__subject_s721__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",7.0,test,2.8597616873990006
7218,7218,1.514459,0.7193390000000001,6.57,images/SimulatedData__Reconstruction__starman__subject_s721__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",8.0,test,3.636647807399
7219,7219,1.514459,0.7193390000000001,7.64,images/SimulatedData__Reconstruction__starman__subject_s721__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s721__tp_0__age_-2.01.vtk', 721, 721, 721, 721, 721, 721, 721, 721, 721]",9.0,test,4.406340537399
7220,7220,-3.939581,0.836773,-1.54,images/SimulatedData__Reconstruction__starman__subject_s722__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",0.0,test,2.007904592113
7221,7221,-3.939581,0.836773,-0.41,images/SimulatedData__Reconstruction__starman__subject_s722__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",1.0,test,2.953458082113
7222,7222,-3.939581,0.836773,0.73,images/SimulatedData__Reconstruction__starman__subject_s722__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",2.0,test,3.907379302113
7223,7223,-3.939581,0.836773,1.86,images/SimulatedData__Reconstruction__starman__subject_s722__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",3.0,test,4.852932792113
7224,7224,-3.939581,0.836773,3.0,images/SimulatedData__Reconstruction__starman__subject_s722__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",4.0,test,5.806854012113
7225,7225,-3.939581,0.836773,4.13,images/SimulatedData__Reconstruction__starman__subject_s722__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",5.0,test,6.752407502113
7226,7226,-3.939581,0.836773,5.27,images/SimulatedData__Reconstruction__starman__subject_s722__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",6.0,test,7.706328722113
7227,7227,-3.939581,0.836773,6.4,images/SimulatedData__Reconstruction__starman__subject_s722__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",7.0,test,8.651882212113
7228,7228,-3.939581,0.836773,7.53,images/SimulatedData__Reconstruction__starman__subject_s722__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",8.0,test,9.597435702113
7229,7229,-3.939581,0.836773,8.67,images/SimulatedData__Reconstruction__starman__subject_s722__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s722__tp_0__age_-1.54.vtk', 722, 722, 722, 722, 722, 722, 722, 722, 722]",9.0,test,10.551356922113
7230,7230,-0.207957,1.17353,-2.45,images/SimulatedData__Reconstruction__starman__subject_s723__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",0.0,test,-2.6311047217900003
7231,7231,-0.207957,1.17353,-1.34,images/SimulatedData__Reconstruction__starman__subject_s723__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",1.0,test,-1.32848642179
7232,7232,-0.207957,1.17353,-0.22,images/SimulatedData__Reconstruction__starman__subject_s723__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",2.0,test,-0.014132821789999998
7233,7233,-0.207957,1.17353,0.89,images/SimulatedData__Reconstruction__starman__subject_s723__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",3.0,test,1.2884854782100001
7234,7234,-0.207957,1.17353,2.01,images/SimulatedData__Reconstruction__starman__subject_s723__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",4.0,test,2.6028390782099997
7235,7235,-0.207957,1.17353,3.12,images/SimulatedData__Reconstruction__starman__subject_s723__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",5.0,test,3.90545737821
7236,7236,-0.207957,1.17353,4.24,images/SimulatedData__Reconstruction__starman__subject_s723__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",6.0,test,5.219810978210001
7237,7237,-0.207957,1.17353,5.35,images/SimulatedData__Reconstruction__starman__subject_s723__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",7.0,test,6.52242927821
7238,7238,-0.207957,1.17353,6.47,images/SimulatedData__Reconstruction__starman__subject_s723__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",8.0,test,7.83678287821
7239,7239,-0.207957,1.17353,7.58,images/SimulatedData__Reconstruction__starman__subject_s723__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s723__tp_0__age_-2.45.vtk', 723, 723, 723, 723, 723, 723, 723, 723, 723]",9.0,test,9.13940117821
7240,7240,2.088446,1.293943,-5.44,images/SimulatedData__Reconstruction__starman__subject_s724__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",0.0,test,-9.741380002578001
7241,7241,2.088446,1.293943,-4.35,images/SimulatedData__Reconstruction__starman__subject_s724__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",1.0,test,-8.330982132577999
7242,7242,2.088446,1.293943,-3.27,images/SimulatedData__Reconstruction__starman__subject_s724__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",2.0,test,-6.933523692578
7243,7243,2.088446,1.293943,-2.18,images/SimulatedData__Reconstruction__starman__subject_s724__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",3.0,test,-5.523125822578001
7244,7244,2.088446,1.293943,-1.1,images/SimulatedData__Reconstruction__starman__subject_s724__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",4.0,test,-4.125667382578
7245,7245,2.088446,1.293943,-0.01,images/SimulatedData__Reconstruction__starman__subject_s724__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",5.0,test,-2.7152695125779998
7246,7246,2.088446,1.293943,1.07,images/SimulatedData__Reconstruction__starman__subject_s724__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",6.0,test,-1.3178110725779997
7247,7247,2.088446,1.293943,2.16,images/SimulatedData__Reconstruction__starman__subject_s724__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",7.0,test,0.09258679742200045
7248,7248,2.088446,1.293943,3.24,images/SimulatedData__Reconstruction__starman__subject_s724__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",8.0,test,1.4900452374220006
7249,7249,2.088446,1.293943,4.33,images/SimulatedData__Reconstruction__starman__subject_s724__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s724__tp_0__age_-5.44.vtk', 724, 724, 724, 724, 724, 724, 724, 724, 724]",9.0,test,2.9004431074220003
7250,7250,-0.7268319999999999,1.015058,-2.88,images/SimulatedData__Reconstruction__starman__subject_s725__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",0.0,test,-2.185590403744
7251,7251,-0.7268319999999999,1.015058,-1.8,images/SimulatedData__Reconstruction__starman__subject_s725__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",1.0,test,-1.0893277637440002
7252,7252,-0.7268319999999999,1.015058,-0.72,images/SimulatedData__Reconstruction__starman__subject_s725__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",2.0,test,0.006934876255999948
7253,7253,-0.7268319999999999,1.015058,0.35,images/SimulatedData__Reconstruction__starman__subject_s725__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",3.0,test,1.093046936256
7254,7254,-0.7268319999999999,1.015058,1.43,images/SimulatedData__Reconstruction__starman__subject_s725__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",4.0,test,2.1893095762559995
7255,7255,-0.7268319999999999,1.015058,2.51,images/SimulatedData__Reconstruction__starman__subject_s725__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",5.0,test,3.285572216256
7256,7256,-0.7268319999999999,1.015058,3.59,images/SimulatedData__Reconstruction__starman__subject_s725__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",6.0,test,4.381834856256
7257,7257,-0.7268319999999999,1.015058,4.67,images/SimulatedData__Reconstruction__starman__subject_s725__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",7.0,test,5.478097496256
7258,7258,-0.7268319999999999,1.015058,5.75,images/SimulatedData__Reconstruction__starman__subject_s725__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",8.0,test,6.574360136256
7259,7259,-0.7268319999999999,1.015058,6.83,images/SimulatedData__Reconstruction__starman__subject_s725__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s725__tp_0__age_-2.88.vtk', 725, 725, 725, 725, 725, 725, 725, 725, 725]",9.0,test,7.670622776256
7260,7260,2.240139,1.052607,-3.66,images/SimulatedData__Reconstruction__starman__subject_s726__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",0.0,test,-6.210527612373001
7261,7261,2.240139,1.052607,-2.69,images/SimulatedData__Reconstruction__starman__subject_s726__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",1.0,test,-5.189498822373001
7262,7262,2.240139,1.052607,-1.72,images/SimulatedData__Reconstruction__starman__subject_s726__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",2.0,test,-4.168470032373
7263,7263,2.240139,1.052607,-0.75,images/SimulatedData__Reconstruction__starman__subject_s726__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",3.0,test,-3.1474412423730005
7264,7264,2.240139,1.052607,0.21,images/SimulatedData__Reconstruction__starman__subject_s726__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",4.0,test,-2.136938522373
7265,7265,2.240139,1.052607,1.18,images/SimulatedData__Reconstruction__starman__subject_s726__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",5.0,test,-1.1159097323730003
7266,7266,2.240139,1.052607,2.15,images/SimulatedData__Reconstruction__starman__subject_s726__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",6.0,test,-0.09488094237300021
7267,7267,2.240139,1.052607,3.12,images/SimulatedData__Reconstruction__starman__subject_s726__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",7.0,test,0.9261478476270001
7268,7268,2.240139,1.052607,4.09,images/SimulatedData__Reconstruction__starman__subject_s726__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",8.0,test,1.9471766376269999
7269,7269,2.240139,1.052607,5.06,images/SimulatedData__Reconstruction__starman__subject_s726__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s726__tp_0__age_-3.66.vtk', 726, 726, 726, 726, 726, 726, 726, 726, 726]",9.0,test,2.968205427627
7270,7270,-1.285275,0.901066,-2.87,images/SimulatedData__Reconstruction__starman__subject_s727__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",0.0,test,-1.4279418168500002
7271,7271,-1.285275,0.901066,-1.95,images/SimulatedData__Reconstruction__starman__subject_s727__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",1.0,test,-0.59896109685
7272,7272,-1.285275,0.901066,-1.04,images/SimulatedData__Reconstruction__starman__subject_s727__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",2.0,test,0.22100896314999993
7273,7273,-1.285275,0.901066,-0.12,images/SimulatedData__Reconstruction__starman__subject_s727__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",3.0,test,1.04998968315
7274,7274,-1.285275,0.901066,0.79,images/SimulatedData__Reconstruction__starman__subject_s727__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",4.0,test,1.8699597431500001
7275,7275,-1.285275,0.901066,1.71,images/SimulatedData__Reconstruction__starman__subject_s727__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",5.0,test,2.69894046315
7276,7276,-1.285275,0.901066,2.62,images/SimulatedData__Reconstruction__starman__subject_s727__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",6.0,test,3.51891052315
7277,7277,-1.285275,0.901066,3.54,images/SimulatedData__Reconstruction__starman__subject_s727__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",7.0,test,4.347891243149999
7278,7278,-1.285275,0.901066,4.46,images/SimulatedData__Reconstruction__starman__subject_s727__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",8.0,test,5.17687196315
7279,7279,-1.285275,0.901066,5.37,images/SimulatedData__Reconstruction__starman__subject_s727__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s727__tp_0__age_-2.87.vtk', 727, 727, 727, 727, 727, 727, 727, 727, 727]",9.0,test,5.99684202315
7280,7280,-0.729723,1.037463,-5.39,images/SimulatedData__Reconstruction__starman__subject_s728__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",0.0,test,-4.834864957251
7281,7281,-0.729723,1.037463,-4.42,images/SimulatedData__Reconstruction__starman__subject_s728__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",1.0,test,-3.828525847251
7282,7282,-0.729723,1.037463,-3.45,images/SimulatedData__Reconstruction__starman__subject_s728__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",2.0,test,-2.8221867372510006
7283,7283,-0.729723,1.037463,-2.48,images/SimulatedData__Reconstruction__starman__subject_s728__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",3.0,test,-1.815847627251
7284,7284,-0.729723,1.037463,-1.51,images/SimulatedData__Reconstruction__starman__subject_s728__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",4.0,test,-0.809508517251
7285,7285,-0.729723,1.037463,-0.54,images/SimulatedData__Reconstruction__starman__subject_s728__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",5.0,test,0.19683059274899997
7286,7286,-0.729723,1.037463,0.43,images/SimulatedData__Reconstruction__starman__subject_s728__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",6.0,test,1.203169702749
7287,7287,-0.729723,1.037463,1.4,images/SimulatedData__Reconstruction__starman__subject_s728__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",7.0,test,2.2095088127489997
7288,7288,-0.729723,1.037463,2.37,images/SimulatedData__Reconstruction__starman__subject_s728__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",8.0,test,3.215847922749
7289,7289,-0.729723,1.037463,3.34,images/SimulatedData__Reconstruction__starman__subject_s728__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s728__tp_0__age_-5.39.vtk', 728, 728, 728, 728, 728, 728, 728, 728, 728]",9.0,test,4.222187032749
7290,7290,-0.463213,1.104396,-7.25,images/SimulatedData__Reconstruction__starman__subject_s729__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",0.0,test,-7.495300415652
7291,7291,-0.463213,1.104396,-6.29,images/SimulatedData__Reconstruction__starman__subject_s729__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",1.0,test,-6.435080255652
7292,7292,-0.463213,1.104396,-5.33,images/SimulatedData__Reconstruction__starman__subject_s729__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",2.0,test,-5.374860095652
7293,7293,-0.463213,1.104396,-4.37,images/SimulatedData__Reconstruction__starman__subject_s729__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",3.0,test,-4.314639935652
7294,7294,-0.463213,1.104396,-3.41,images/SimulatedData__Reconstruction__starman__subject_s729__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",4.0,test,-3.254419775652
7295,7295,-0.463213,1.104396,-2.45,images/SimulatedData__Reconstruction__starman__subject_s729__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",5.0,test,-2.194199615652
7296,7296,-0.463213,1.104396,-1.49,images/SimulatedData__Reconstruction__starman__subject_s729__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",6.0,test,-1.133979455652
7297,7297,-0.463213,1.104396,-0.53,images/SimulatedData__Reconstruction__starman__subject_s729__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",7.0,test,-0.07375929565200004
7298,7298,-0.463213,1.104396,0.43,images/SimulatedData__Reconstruction__starman__subject_s729__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",8.0,test,0.986460864348
7299,7299,-0.463213,1.104396,1.39,images/SimulatedData__Reconstruction__starman__subject_s729__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s729__tp_0__age_-7.25.vtk', 729, 729, 729, 729, 729, 729, 729, 729, 729]",9.0,test,2.0466810243479996
7300,7300,1.611531,0.944795,-4.62,images/SimulatedData__Reconstruction__starman__subject_s730__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",0.0,test,-5.8875193311450005
7301,7301,1.611531,0.944795,-3.39,images/SimulatedData__Reconstruction__starman__subject_s730__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",1.0,test,-4.725421481145
7302,7302,1.611531,0.944795,-2.16,images/SimulatedData__Reconstruction__starman__subject_s730__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",2.0,test,-3.5633236311450007
7303,7303,1.611531,0.944795,-0.93,images/SimulatedData__Reconstruction__starman__subject_s730__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",3.0,test,-2.401225781145
7304,7304,1.611531,0.944795,0.3,images/SimulatedData__Reconstruction__starman__subject_s730__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",4.0,test,-1.239127931145
7305,7305,1.611531,0.944795,1.53,images/SimulatedData__Reconstruction__starman__subject_s730__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",5.0,test,-0.07703008114500003
7306,7306,1.611531,0.944795,2.76,images/SimulatedData__Reconstruction__starman__subject_s730__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",6.0,test,1.085067768855
7307,7307,1.611531,0.944795,3.99,images/SimulatedData__Reconstruction__starman__subject_s730__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",7.0,test,2.247165618855
7308,7308,1.611531,0.944795,5.22,images/SimulatedData__Reconstruction__starman__subject_s730__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",8.0,test,3.409263468855
7309,7309,1.611531,0.944795,6.45,images/SimulatedData__Reconstruction__starman__subject_s730__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s730__tp_0__age_-4.62.vtk', 730, 730, 730, 730, 730, 730, 730, 730, 730]",9.0,test,4.571361318855
7310,7310,-2.28705,0.966009,-3.33,images/SimulatedData__Reconstruction__starman__subject_s731__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s731__tp_0__age_-3.33.vtk', 731, 731, 731, 731, 731, 731, 731, 731, 731]",0.0,test,-1.0074990865500002
